enq_qdepth1,deq_timedelta1,deq_qdepth1, enq_qdepth2, deq_timedelta2, deq_qdepth2,enq_qdepth3,deq_timedelta3,deq_qdepth3,Buffer,ReportedBitrate,FPS,CalcBitrate,q_size
0.0,310.0,0.0,0.0,96.0,0.0,0.0,57.0,0.0,9.653,639.0,18.0,161394.0,0.0
6.0,3397.0,6.0,0.0,93.0,0.0,0.0,65.0,0.0,12.599,639.0,18.0,161980.0,0.0
0.0,150.0,0.0,0.0,44.0,0.0,0.0,38.0,0.0,9.682,639.0,18.0,162337.0,0.0
2.0,2488.0,9.0,0.0,45.0,0.0,0.0,51.0,0.0,12.62,639.0,18.0,162472.0,0.0
1.0,320.0,0.0,0.0,42.0,0.0,0.0,59.0,0.0,11.833,639.0,18.0,162591.0,0.0
1.0,1388.0,1.0,0.0,97.0,0.0,0.0,45.0,0.0,11.864,639.0,18.0,163072.0,0.0
12.0,1223.0,2.0,0.0,43.0,0.0,0.0,44.0,0.0,10.797,639.0,18.0,163199.0,0.0
0.0,434.0,1.0,0.0,81.0,0.0,0.0,56.0,0.0,12.668,639.0,18.0,163448.0,0.0
0.0,168.0,0.0,0.0,104.0,0.0,0.0,56.0,0.0,11.859,639.0,18.0,163578.0,0.0
3.0,3963.0,18.0,0.0,60.0,0.0,0.0,55.0,0.0,10.81,639.0,18.0,163704.0,0.0
0.0,2668.0,6.0,0.0,48.0,0.0,0.0,95.0,0.0,13.746,639.0,18.0,163832.0,0.0
0.0,342.0,0.0,0.0,49.0,0.0,0.0,71.0,0.0,10.821,639.0,18.0,164211.0,0.0
0.0,2819.0,12.0,0.0,58.0,0.0,0.0,57.0,0.0,12.703,639.0,18.0,164473.0,0.0
2.0,5932.0,3.0,0.0,52.0,0.0,0.0,90.0,0.0,11.642,639.0,18.0,164596.0,0.0
6.0,640.0,2.0,0.0,83.0,0.0,0.0,55.0,0.0,12.696,639.0,18.0,164977.0,0.0
4.0,3459.0,0.0,0.0,80.0,0.0,0.0,38.0,0.0,10.87,639.0,18.0,165244.0,0.0
3.0,4525.0,2.0,0.0,80.0,0.0,0.0,66.0,0.0,11.889,639.0,18.0,165630.0,0.0
4.0,2192.0,4.0,0.0,46.0,0.0,0.0,52.0,0.0,10.827,639.0,18.0,165750.0,0.0
4.0,1789.0,3.0,0.0,78.0,0.0,0.0,45.0,0.0,9.761,639.0,18.0,165890.0,0.0
0.0,3942.0,14.0,0.0,56.0,0.0,0.0,100.0,0.0,11.632,639.0,18.0,166123.0,0.0
3.0,272.0,1.0,0.0,71.0,0.0,0.0,67.0,0.0,12.712,639.0,18.0,166566.0,0.0
1.0,3586.0,0.0,0.0,57.0,0.0,0.0,72.0,0.0,9.799,639.0,18.0,166942.0,0.0
2.0,2297.0,5.0,0.0,40.0,0.0,0.0,64.0,0.0,10.72,639.0,18.0,167360.0,0.0
1.0,850.0,0.0,0.0,47.0,0.0,0.0,38.0,0.0,12.749,639.0,18.0,167573.0,0.0
0.0,3367.0,12.0,0.0,73.0,0.0,0.0,28.0,0.0,10.893,639.0,18.0,167811.0,0.0
5.0,2556.0,1.0,0.0,28.0,0.0,0.0,31.0,0.0,13.716,639.0,18.0,168398.0,0.0
0.0,3480.0,11.0,0.0,30.0,0.0,0.0,26.0,0.0,12.637,639.0,18.0,168533.0,0.0
0.0,2798.0,0.0,0.0,45.0,0.0,0.0,34.0,0.0,11.72,639.0,18.0,168674.0,0.0
17.0,5561.0,7.0,0.0,62.0,0.0,0.0,31.0,0.0,10.664,639.0,18.0,168795.0,0.0
0.0,167.0,0.0,0.0,55.0,0.0,0.0,35.0,0.0,9.868,639.0,18.0,168922.0,0.0
8.0,1696.0,6.0,0.0,48.0,0.0,0.0,34.0,0.0,12.692,639.0,18.0,169080.0,0.0
2.0,313.0,0.0,0.0,50.0,0.0,0.0,31.0,0.0,11.739,639.0,18.0,169221.0,0.0
0.0,468.0,0.0,0.0,53.0,0.0,0.0,69.0,0.0,10.676,639.0,18.0,169339.0,0.0
10.0,1125.0,1.0,0.0,45.0,0.0,0.0,50.0,0.0,12.738,639.0,18.0,169600.0,0.0
0.0,177.0,0.0,0.0,53.0,0.0,0.0,41.0,0.0,11.754,639.0,18.0,169747.0,0.0
7.0,3231.0,0.0,0.0,65.0,0.0,0.0,24.0,0.0,9.634,639.0,18.0,170037.0,0.0
0.0,2008.0,0.0,0.0,95.0,0.0,0.0,49.0,0.0,12.786,639.0,18.0,170162.0,0.0
2.0,312.0,0.0,0.0,58.0,0.0,0.0,34.0,0.0,11.77,639.0,18.0,170299.0,0.0
7.0,2361.0,2.0,0.0,53.0,0.0,0.0,78.0,0.0,10.706,639.0,18.0,170449.0,0.0
0.0,259.0,1.0,0.0,49.0,0.0,0.0,99.0,0.0,13.643,639.0,18.0,170588.0,0.0
0.0,326.0,0.0,0.0,50.0,0.0,0.0,65.0,0.0,12.834,639.0,18.0,170731.0,0.0
11.0,1924.0,10.0,0.0,86.0,0.0,0.0,73.0,0.0,11.781,639.0,18.0,170851.0,0.0
0.0,393.0,0.0,0.0,74.0,0.0,0.0,53.0,0.0,10.723,639.0,18.0,170969.0,0.0
0.0,194.0,0.0,0.0,49.0,0.0,0.0,68.0,0.0,9.658,639.0,18.0,171084.0,0.0
0.0,291.0,0.0,0.0,59.0,0.0,0.0,43.0,0.0,12.685,639.0,18.0,171682.0,0.0
0.0,2891.0,3.0,0.0,66.0,0.0,0.0,38.0,0.0,11.822,639.0,18.0,171798.0,0.0
3.0,4075.0,6.0,0.0,64.0,0.0,0.0,46.0,0.0,10.755,639.0,18.0,171921.0,0.0
2.0,1700.0,4.0,0.0,60.0,0.0,0.0,59.0,0.0,9.69,639.0,18.0,172047.0,0.0
3.0,224.0,0.0,0.0,55.0,0.0,0.0,36.0,0.0,11.835,639.0,18.0,172298.0,0.0
0.0,97.0,0.0,0.0,41.0,0.0,0.0,38.0,0.0,10.77,639.0,18.0,172424.0,0.0
2.0,1468.0,2.0,0.0,40.0,0.0,0.0,70.0,0.0,9.706,639.0,18.0,172558.0,0.0
12.0,1024.0,2.0,0.0,95.0,0.0,0.0,56.0,0.0,8.643,639.0,18.0,172676.0,0.0
5.0,1196.0,5.0,0.0,56.0,0.0,0.0,53.0,0.0,11.832,639.0,18.0,172821.0,0.0
0.0,620.0,1.0,0.0,55.0,0.0,0.0,38.0,0.0,10.781,639.0,18.0,172945.0,0.0
0.0,297.0,0.0,0.0,63.0,0.0,0.0,49.0,0.0,9.707,639.0,18.0,173098.0,0.0
0.0,207.0,0.0,0.0,70.0,0.0,0.0,45.0,0.0,12.643,639.0,18.0,173241.0,0.0
7.0,4072.0,8.0,0.0,59.0,0.0,0.0,47.0,0.0,10.787,639.0,18.0,173522.0,0.0
0.0,3834.0,0.0,0.0,47.0,0.0,0.0,69.0,0.0,9.726,639.0,18.0,173667.0,0.0
15.0,1722.0,0.0,0.0,98.0,0.0,0.0,54.0,0.0,10.803,639.0,18.0,174051.0,0.0
13.0,1313.0,3.0,0.0,46.0,0.0,0.0,73.0,0.0,9.739,639.0,18.0,174179.0,0.0
3.0,2711.0,4.0,0.0,42.0,0.0,0.0,60.0,0.0,11.882,639.0,18.0,174402.0,0.0
0.0,1953.0,2.0,0.0,50.0,0.0,0.0,55.0,0.0,10.818,639.0,18.0,174508.0,0.0
10.0,597.0,2.0,0.0,38.0,0.0,0.0,49.0,0.0,9.755,639.0,18.0,174627.0,0.0
5.0,347.0,0.0,0.0,45.0,0.0,0.0,69.0,0.0,12.689,639.0,18.0,174743.0,0.0
0.0,88.0,0.0,0.0,58.0,0.0,0.0,67.0,0.0,11.899,639.0,18.0,174858.0,0.0
10.0,1604.0,3.0,0.0,61.0,0.0,0.0,46.0,0.0,10.672,639.0,18.0,174964.0,0.0
3.0,1570.0,2.0,0.0,62.0,0.0,0.0,57.0,0.0,13.769,639.0,18.0,175079.0,0.0
1.0,2766.0,3.0,0.0,81.0,0.0,0.0,33.0,0.0,12.706,639.0,18.0,175190.0,0.0
5.0,2433.0,7.0,0.0,112.0,0.0,0.0,35.0,0.0,11.643,639.0,18.0,175308.0,0.0
0.0,88.0,0.0,0.0,46.0,0.0,0.0,54.0,0.0,10.853,639.0,18.0,175417.0,0.0
1.0,3421.0,10.0,0.0,43.0,0.0,0.0,52.0,0.0,9.786,639.0,18.0,175541.0,0.0
0.0,150.0,0.0,0.0,46.0,0.0,0.0,88.0,0.0,12.723,639.0,18.0,175667.0,0.0
5.0,494.0,0.0,0.0,71.0,0.0,0.0,42.0,0.0,11.659,639.0,18.0,175808.0,0.0
3.0,2335.0,8.0,0.0,25.0,0.0,0.0,57.0,0.0,10.867,639.0,18.0,175930.0,0.0
1.0,3069.0,2.0,0.0,55.0,0.0,0.0,72.0,0.0,13.663,639.0,18.0,176058.0,0.0
7.0,2975.0,0.0,0.0,65.0,0.0,0.0,83.0,0.0,12.737,639.0,18.0,176183.0,0.0
8.0,3649.0,0.0,0.0,58.0,0.0,0.0,60.0,0.0,11.675,639.0,18.0,176315.0,0.0
1.0,1108.0,2.0,0.0,52.0,0.0,0.0,75.0,0.0,10.881,639.0,18.0,176442.0,0.0
0.0,122.0,0.0,0.0,93.0,0.0,0.0,59.0,0.0,7.688,639.0,18.0,176842.0,0.0
12.0,4669.0,15.0,0.0,45.0,0.0,0.0,46.0,0.0,6.899,639.0,18.0,176984.0,0.0
0.0,615.0,2.0,0.0,41.0,0.0,0.0,39.0,0.0,5.835,639.0,18.0,177109.0,0.0
4.0,1693.0,0.0,0.0,46.0,0.0,0.0,66.0,0.0,10.643,639.0,18.0,177500.0,0.0
0.0,235.0,0.0,0.0,106.0,0.0,0.0,76.0,0.0,13.85,639.0,18.0,178202.0,0.0
0.0,4729.0,0.0,0.0,49.0,0.0,0.0,67.0,0.0,11.738,639.0,18.0,178470.0,0.0
0.0,181.0,0.0,0.0,110.0,0.0,0.0,49.0,0.0,10.674,639.0,18.0,178602.0,0.0
0.0,103.0,0.0,0.0,68.0,0.0,0.0,102.0,0.0,9.884,639.0,18.0,178734.0,0.0
7.0,3326.0,10.0,0.0,43.0,0.0,0.0,53.0,0.0,12.823,639.0,18.0,178875.0,0.0
3.0,3437.0,7.0,0.0,49.0,0.0,0.0,51.0,0.0,11.761,639.0,18.0,178993.0,0.0
10.0,1048.0,3.0,0.0,46.0,0.0,0.0,53.0,0.0,13.648,639.0,18.0,179788.0,0.0
1.0,779.0,4.0,0.0,109.0,0.0,0.0,87.0,0.0,12.858,639.0,18.0,179917.0,0.0
2.0,3008.0,2.0,0.0,102.0,0.0,0.0,71.0,0.0,13.669,639.0,18.0,180359.0,0.0
2.0,3387.0,8.0,0.0,29.0,0.0,0.0,36.0,0.0,10.749,639.0,18.0,180696.0,0.0
0.0,307.0,1.0,0.0,54.0,0.0,0.0,59.0,0.0,12.892,639.0,18.0,180936.0,0.0
0.0,459.0,0.0,0.0,69.0,0.0,0.0,56.0,0.0,11.83,639.0,18.0,181033.0,0.0
15.0,1304.0,3.0,0.0,44.0,0.0,0.0,56.0,0.0,10.765,639.0,18.0,181165.0,0.0
0.0,247.0,1.0,0.0,52.0,0.0,0.0,56.0,0.0,9.701,639.0,18.0,181274.0,0.0
0.0,5054.0,4.0,0.0,87.0,0.0,0.0,110.0,0.0,11.842,639.0,18.0,181515.0,0.0
2.0,1844.0,3.0,0.0,57.0,0.0,0.0,62.0,0.0,9.717,639.0,18.0,181730.0,0.0
11.0,3490.0,1.0,0.0,61.0,0.0,0.0,81.0,0.0,8.66,639.0,18.0,181845.0,0.0
12.0,3849.0,7.0,0.0,50.0,0.0,0.0,41.0,0.0,12.675,639.0,18.0,182292.0,0.0
1.0,1728.0,4.0,0.0,95.0,0.0,0.0,62.0,0.0,10.82,639.0,18.0,182554.0,0.0
0.0,5257.0,3.0,0.0,57.0,0.0,0.0,66.0,0.0,9.755,639.0,18.0,182704.0,0.0
0.0,2075.0,5.0,0.0,65.0,0.0,0.0,74.0,0.0,8.691,639.0,18.0,182812.0,0.0
0.0,2275.0,9.0,0.0,50.0,0.0,0.0,64.0,0.0,11.899,639.0,18.0,182915.0,0.0
3.0,2378.0,9.0,0.0,50.0,0.0,0.0,68.0,0.0,13.776,639.0,18.0,183147.0,0.0
0.0,362.0,0.0,0.0,48.0,0.0,0.0,58.0,0.0,10.856,639.0,18.0,183526.0,0.0
3.0,3394.0,6.0,0.0,47.0,0.0,0.0,110.0,0.0,13.792,639.0,18.0,183638.0,0.0
0.0,864.0,2.0,0.0,113.0,0.0,0.0,81.0,0.0,11.664,639.0,18.0,183872.0,0.0
2.0,510.0,0.0,0.0,110.0,0.0,0.0,56.0,0.0,9.808,639.0,18.0,184105.0,0.0
1.0,4027.0,4.0,0.0,65.0,0.0,0.0,45.0,0.0,12.724,639.0,18.0,184212.0,0.0
1.0,1954.0,2.0,0.0,33.0,0.0,0.0,67.0,0.0,11.679,639.0,18.0,184331.0,0.0
2.0,1634.0,3.0,0.0,43.0,0.0,0.0,48.0,0.0,10.888,639.0,18.0,184444.0,0.0
9.0,6342.0,18.0,0.0,50.0,0.0,0.0,59.0,0.0,9.824,639.0,18.0,184554.0,0.0
0.0,53.0,0.0,0.0,60.0,0.0,0.0,35.0,0.0,12.759,639.0,18.0,184675.0,0.0
0.0,1277.0,4.0,0.0,37.0,0.0,0.0,64.0,0.0,11.695,639.0,18.0,184787.0,0.0
0.0,1382.0,0.0,0.0,52.0,0.0,0.0,57.0,0.0,10.787,639.0,18.0,184903.0,0.0
0.0,95.0,0.0,0.0,43.0,0.0,0.0,60.0,0.0,13.691,639.0,18.0,185038.0,0.0
1.0,258.0,0.0,0.0,51.0,0.0,0.0,53.0,0.0,11.679,639.0,18.0,185319.0,0.0
2.0,181.0,1.0,0.0,50.0,0.0,0.0,51.0,0.0,10.888,639.0,18.0,185439.0,0.0
0.0,550.0,2.0,0.0,62.0,0.0,0.0,45.0,0.0,12.759,639.0,18.0,185669.0,0.0
0.0,85.0,0.0,0.0,77.0,0.0,0.0,63.0,0.0,11.696,639.0,18.0,185783.0,0.0
5.0,551.0,3.0,0.0,70.0,0.0,0.0,58.0,0.0,10.904,639.0,18.0,185906.0,0.0
6.0,2508.0,9.0,0.0,57.0,0.0,0.0,33.0,0.0,13.746,639.0,18.0,186021.0,0.0
0.0,201.0,0.0,0.0,49.0,0.0,0.0,54.0,0.0,12.694,639.0,18.0,186147.0,0.0
6.0,371.0,0.0,0.0,52.0,0.0,0.0,47.0,0.0,11.711,639.0,18.0,186257.0,0.0
2.0,3659.0,19.0,0.0,83.0,0.0,0.0,77.0,0.0,12.791,639.0,18.0,186666.0,0.0
0.0,713.0,0.0,0.0,114.0,0.0,0.0,55.0,0.0,10.664,639.0,18.0,186930.0,0.0
2.0,6077.0,19.0,0.0,44.0,0.0,0.0,26.0,0.0,13.893,639.0,18.0,187542.0,0.0
10.0,3136.0,4.0,0.0,57.0,0.0,0.0,59.0,0.0,10.719,639.0,18.0,187945.0,0.0
2.0,3856.0,7.0,0.0,84.0,0.0,0.0,57.0,0.0,9.924,639.0,18.0,188069.0,0.0
4.0,1510.0,0.0,0.0,42.0,0.0,0.0,54.0,0.0,12.859,639.0,18.0,188182.0,0.0
0.0,5469.0,15.0,0.0,45.0,0.0,0.0,84.0,0.0,10.733,639.0,18.0,188430.0,0.0
0.0,3862.0,18.0,0.0,30.0,0.0,0.0,67.0,0.0,11.809,639.0,18.0,188850.0,0.0
2.0,1641.0,7.0,0.0,74.0,0.0,0.0,43.0,0.0,10.742,639.0,18.0,188964.0,0.0
10.0,5067.0,14.0,0.0,43.0,0.0,0.0,59.0,0.0,13.677,639.0,18.0,189074.0,0.0
1.0,2373.0,3.0,0.0,62.0,0.0,0.0,45.0,0.0,12.886,639.0,18.0,189193.0,0.0
15.0,4027.0,7.0,0.0,56.0,0.0,0.0,92.0,0.0,11.82,639.0,18.0,189301.0,0.0
12.0,4684.0,9.0,0.0,49.0,0.0,0.0,73.0,0.0,14.699,639.0,18.0,189408.0,0.0
3.0,2695.0,9.0,0.0,48.0,0.0,0.0,90.0,0.0,12.902,639.0,18.0,189641.0,0.0
9.0,4269.0,16.0,0.0,75.0,0.0,0.0,58.0,0.0,11.839,639.0,18.0,189760.0,0.0
0.0,1543.0,4.0,0.0,48.0,0.0,0.0,45.0,0.0,13.707,639.0,18.0,190002.0,0.0
1.0,1493.0,4.0,0.0,53.0,0.0,0.0,38.0,0.0,12.715,639.0,18.0,190118.0,0.0
2.0,4595.0,9.0,0.0,52.0,0.0,0.0,37.0,0.0,11.854,639.0,18.0,190221.0,0.0
3.0,5533.0,0.0,0.0,61.0,0.0,0.0,36.0,0.0,10.791,639.0,18.0,190338.0,0.0
3.0,3209.0,0.0,0.0,50.0,0.0,0.0,54.0,0.0,9.725,639.0,18.0,190454.0,0.0
12.0,2056.0,4.0,0.0,73.0,0.0,0.0,46.0,0.0,10.805,639.0,18.0,190795.0,0.0
7.0,2370.0,4.0,0.0,40.0,0.0,0.0,56.0,0.0,8.683,639.0,18.0,191023.0,0.0
1.0,427.0,2.0,0.0,53.0,0.0,0.0,63.0,0.0,11.886,639.0,18.0,191147.0,0.0
6.0,1913.0,1.0,0.0,49.0,0.0,0.0,50.0,0.0,10.822,639.0,18.0,191258.0,0.0
7.0,3203.0,14.0,0.0,57.0,0.0,0.0,48.0,0.0,9.758,639.0,18.0,191378.0,0.0
12.0,3758.0,0.0,0.0,62.0,0.0,0.0,37.0,0.0,11.782,639.0,18.0,191616.0,0.0
4.0,538.0,2.0,0.0,54.0,0.0,0.0,70.0,0.0,9.792,639.0,18.0,191855.0,0.0
6.0,3999.0,10.0,0.0,46.0,0.0,0.0,46.0,0.0,11.958,639.0,18.0,192607.0,0.0
7.0,1166.0,1.0,0.0,62.0,0.0,0.0,58.0,0.0,12.762,639.0,18.0,193030.0,0.0
7.0,4538.0,11.0,0.0,46.0,0.0,0.0,58.0,0.0,11.699,639.0,18.0,193171.0,0.0
0.0,1745.0,0.0,0.0,44.0,0.0,0.0,92.0,0.0,13.706,639.0,18.0,193458.0,0.0
3.0,475.0,0.0,0.0,50.0,0.0,0.0,46.0,0.0,10.93,639.0,18.0,193837.0,0.0
2.0,319.0,1.0,0.0,42.0,0.0,0.0,40.0,0.0,9.865,639.0,18.0,193958.0,0.0
5.0,547.0,0.0,0.0,106.0,0.0,0.0,79.0,0.0,11.735,639.0,18.0,194224.0,0.0
10.0,980.0,0.0,0.0,43.0,0.0,0.0,62.0,0.0,10.944,639.0,18.0,194350.0,0.0
0.0,442.0,0.0,0.0,39.0,0.0,0.0,54.0,0.0,9.88,639.0,18.0,194471.0,0.0
0.0,1671.0,4.0,0.0,69.0,0.0,0.0,58.0,0.0,12.801,639.0,18.0,194612.0,0.0
1.0,754.0,2.0,0.0,38.0,0.0,0.0,64.0,0.0,11.752,639.0,18.0,194736.0,0.0
4.0,2889.0,10.0,0.0,66.0,0.0,0.0,42.0,0.0,10.959,639.0,18.0,194839.0,0.0
0.0,85.0,0.0,0.0,59.0,0.0,0.0,55.0,0.0,9.895,639.0,18.0,194975.0,0.0
0.0,116.0,0.0,0.0,53.0,0.0,0.0,57.0,0.0,12.831,639.0,18.0,195091.0,0.0
5.0,611.0,1.0,0.0,59.0,0.0,0.0,54.0,0.0,11.768,639.0,18.0,195212.0,0.0
11.0,1789.0,0.0,0.0,63.0,0.0,0.0,52.0,0.0,10.703,639.0,18.0,195315.0,0.0
1.0,2569.0,8.0,0.0,40.0,0.0,0.0,56.0,0.0,9.912,639.0,18.0,195447.0,0.0
0.0,251.0,0.0,0.0,61.0,0.0,0.0,31.0,0.0,8.847,639.0,18.0,195566.0,0.0
0.0,4811.0,11.0,0.0,66.0,0.0,0.0,79.0,0.0,11.787,639.0,18.0,195672.0,0.0
0.0,124.0,0.0,0.0,59.0,0.0,0.0,56.0,0.0,10.727,639.0,18.0,195780.0,0.0
1.0,1038.0,2.0,0.0,47.0,0.0,0.0,46.0,0.0,9.934,639.0,18.0,195896.0,0.0
0.0,1474.0,2.0,0.0,58.0,0.0,0.0,69.0,0.0,11.807,639.0,18.0,196144.0,0.0
0.0,618.0,0.0,0.0,50.0,0.0,0.0,60.0,0.0,10.741,639.0,18.0,196249.0,0.0
0.0,246.0,0.0,0.0,64.0,0.0,0.0,66.0,0.0,9.948,639.0,18.0,196367.0,0.0
0.0,170.0,0.0,0.0,86.0,0.0,0.0,78.0,0.0,8.885,639.0,18.0,196483.0,0.0
12.0,1344.0,3.0,0.0,61.0,0.0,0.0,53.0,0.0,10.758,639.0,18.0,196750.0,0.0
12.0,4556.0,13.0,0.0,38.0,0.0,0.0,71.0,0.0,9.701,639.0,18.0,196883.0,0.0
0.0,85.0,0.0,0.0,59.0,0.0,0.0,55.0,0.0,8.9,639.0,18.0,197018.0,0.0
0.0,286.0,1.0,0.0,65.0,0.0,0.0,63.0,0.0,11.836,639.0,18.0,197167.0,0.0
1.0,735.0,0.0,0.0,43.0,0.0,0.0,69.0,0.0,10.778,639.0,18.0,197288.0,0.0
2.0,504.0,0.0,0.0,45.0,0.0,0.0,55.0,0.0,12.709,639.0,18.0,197517.0,0.0
15.0,4822.0,3.0,0.0,45.0,0.0,0.0,61.0,0.0,10.789,639.0,18.0,197757.0,0.0
8.0,4331.0,11.0,0.0,56.0,0.0,0.0,70.0,0.0,12.933,639.0,18.0,197995.0,0.0
0.0,420.0,0.0,0.0,51.0,0.0,0.0,49.0,0.0,11.867,639.0,18.0,198120.0,0.0
6.0,869.0,3.0,0.0,52.0,0.0,0.0,104.0,0.0,10.805,639.0,18.0,198226.0,0.0
1.0,3952.0,14.0,0.0,63.0,0.0,0.0,62.0,0.0,12.767,639.0,18.0,198463.0,0.0
0.0,3300.0,8.0,0.0,46.0,0.0,0.0,67.0,0.0,11.891,639.0,18.0,198577.0,0.0
9.0,979.0,2.0,0.0,63.0,0.0,0.0,40.0,0.0,13.763,639.0,18.0,198808.0,0.0
1.0,1409.0,6.0,0.0,34.0,0.0,0.0,57.0,0.0,12.819,639.0,18.0,198951.0,0.0
7.0,3753.0,16.0,0.0,44.0,0.0,0.0,46.0,0.0,11.931,639.0,18.0,199110.0,0.0
2.0,471.0,1.0,0.0,40.0,0.0,0.0,49.0,0.0,10.865,639.0,18.0,199244.0,0.0
2.0,3151.0,7.0,0.0,56.0,0.0,0.0,72.0,0.0,11.947,639.0,18.0,199649.0,0.0
5.0,1384.0,5.0,0.0,54.0,0.0,0.0,56.0,0.0,10.884,639.0,18.0,199755.0,0.0
0.0,430.0,0.0,0.0,49.0,0.0,0.0,35.0,0.0,9.812,639.0,18.0,199871.0,0.0
13.0,808.0,0.0,0.0,48.0,0.0,0.0,52.0,0.0,12.751,639.0,18.0,199991.0,0.0
0.0,1299.0,0.0,0.0,74.0,0.0,0.0,59.0,0.0,11.83,639.0,18.0,200152.0,0.0
0.0,90.0,0.0,0.0,59.0,0.0,0.0,34.0,0.0,10.894,639.0,18.0,200258.0,0.0
0.0,492.0,1.0,0.0,39.0,0.0,0.0,35.0,0.0,9.828,639.0,18.0,200376.0,0.0
0.0,119.0,0.0,0.0,53.0,0.0,0.0,55.0,0.0,12.765,639.0,18.0,200510.0,0.0
5.0,2496.0,9.0,0.0,48.0,0.0,0.0,52.0,0.0,11.878,639.0,18.0,200615.0,0.0
1.0,712.0,0.0,0.0,34.0,0.0,0.0,44.0,0.0,10.91,639.0,18.0,200735.0,0.0
5.0,1112.0,1.0,0.0,72.0,0.0,0.0,59.0,0.0,11.991,639.0,18.0,201112.0,0.0
3.0,574.0,1.0,0.0,63.0,0.0,0.0,47.0,0.0,9.862,639.0,18.0,201394.0,0.0
0.0,692.0,0.0,0.0,52.0,0.0,0.0,62.0,0.0,12.797,639.0,18.0,201540.0,0.0
7.0,963.0,2.0,0.0,45.0,0.0,0.0,57.0,0.0,11.732,639.0,18.0,201685.0,0.0
0.0,123.0,0.0,0.0,42.0,0.0,0.0,57.0,0.0,10.942,639.0,18.0,201823.0,0.0
15.0,4715.0,19.0,0.0,53.0,0.0,0.0,60.0,0.0,9.879,639.0,18.0,201952.0,0.0
0.0,2594.0,6.0,0.0,67.0,0.0,0.0,68.0,0.0,12.814,639.0,18.0,202087.0,0.0
9.0,1754.0,1.0,0.0,64.0,0.0,0.0,104.0,0.0,9.895,639.0,18.0,202498.0,0.0
14.0,3385.0,0.0,0.0,112.0,0.0,0.0,66.0,0.0,11.765,639.0,18.0,202695.0,0.0
0.0,782.0,0.0,0.0,59.0,0.0,0.0,62.0,0.0,10.972,639.0,18.0,202818.0,0.0
4.0,1196.0,0.0,0.0,53.0,0.0,0.0,76.0,0.0,13.846,639.0,18.0,202927.0,0.0
0.0,137.0,0.0,0.0,48.0,0.0,0.0,94.0,0.0,12.846,639.0,18.0,203050.0,0.0
8.0,3842.0,13.0,0.0,88.0,0.0,0.0,43.0,0.0,11.781,639.0,18.0,203168.0,0.0
0.0,2824.0,0.0,0.0,43.0,0.0,0.0,79.0,0.0,10.725,639.0,18.0,203290.0,0.0
6.0,2017.0,3.0,0.0,48.0,0.0,0.0,54.0,0.0,13.926,639.0,18.0,203417.0,0.0
11.0,4822.0,18.0,0.0,44.0,0.0,0.0,58.0,0.0,11.797,639.0,18.0,203657.0,0.0
1.0,886.0,1.0,0.0,63.0,0.0,0.0,76.0,0.0,14.734,639.0,18.0,203776.0,0.0
0.0,2749.0,7.0,0.0,47.0,0.0,0.0,87.0,0.0,13.943,639.0,18.0,203899.0,0.0
4.0,3482.0,4.0,0.0,39.0,0.0,0.0,48.0,0.0,12.879,639.0,18.0,204021.0,0.0
0.0,7146.0,0.0,0.0,45.0,0.0,0.0,60.0,0.0,11.811,639.0,18.0,204134.0,0.0
0.0,2594.0,9.0,0.0,33.0,0.0,0.0,59.0,0.0,9.958,1867.0,24.0,204367.0,0.0
0.0,77.0,0.0,0.0,65.0,0.0,0.0,73.0,0.0,8.896,1867.0,24.0,204506.0,0.0
0.0,1458.0,1.0,0.0,64.0,0.0,0.0,50.0,0.0,7.837,1867.0,24.0,204621.0,0.0
0.0,637.0,0.0,0.0,62.0,0.0,0.0,49.0,0.0,6.785,1867.0,24.0,204740.0,0.0
0.0,1428.0,6.0,0.0,47.0,0.0,0.0,52.0,0.0,5.914,639.0,18.0,204855.0,0.0
0.0,1191.0,0.0,0.0,49.0,0.0,0.0,61.0,0.0,4.934,639.0,18.0,205172.0,0.0
6.0,4353.0,8.0,0.0,56.0,0.0,0.0,47.0,0.0,7.871,639.0,18.0,205451.0,0.0
6.0,3729.0,7.0,0.0,57.0,0.0,0.0,50.0,0.0,12.943,639.0,18.0,205869.0,0.0
9.0,2520.0,10.0,0.0,52.0,0.0,0.0,58.0,0.0,10.814,639.0,18.0,206143.0,0.0
2.0,2295.0,11.0,0.0,51.0,0.0,0.0,61.0,0.0,13.749,639.0,18.0,206294.0,0.0
2.0,815.0,4.0,0.0,47.0,0.0,0.0,67.0,0.0,11.889,639.0,18.0,206517.0,0.0
1.0,2352.0,7.0,0.0,115.0,0.0,0.0,60.0,0.0,10.828,639.0,18.0,206641.0,0.0
0.0,2143.0,4.0,0.0,99.0,0.0,0.0,54.0,0.0,9.766,639.0,18.0,206780.0,0.0
7.0,2489.0,7.0,0.0,44.0,0.0,0.0,48.0,0.0,12.974,639.0,18.0,206913.0,0.0
17.0,3366.0,7.0,0.0,47.0,0.0,0.0,39.0,0.0,11.908,639.0,18.0,207047.0,0.0
15.0,1938.0,1.0,0.0,104.0,0.0,0.0,60.0,0.0,10.845,639.0,18.0,207184.0,0.0
7.0,1774.0,9.0,0.0,60.0,0.0,0.0,61.0,0.0,11.926,639.0,18.0,207558.0,0.0
0.0,493.0,0.0,0.0,83.0,0.0,0.0,77.0,0.0,9.794,639.0,18.0,207810.0,0.0
